	PC1 75.9%	PC2 4.8%	PC3 2.8%	PC4 1.6%	PC5 1.3%	Sample	CDC42	Gradient
49	-17.74672959716561	3.3380880165094506	-2.757985321522563	-0.23915336061422365	1.3142689305476494	Cell_52	-0.4311450276376687	29min
50	-3.9609010820206296	1.5745803194220636	-0.42995693086979536	0.7371011511023289	1.0436635905338172	Cell_53	-0.381153394130797	29min
51	-16.28393353257912	2.9911585164122223	-3.3158552884169854	0.5199275886082246	0.16913003053739095	Cell_54	-1.247788475050965	29min
52	-11.994743958151268	3.761625230296618	-6.9180641089099355	8.625180423810844	-1.18747157216448	Cell_55	-1.12148067823506	29min
53	-20.156386232421106	1.872808599404244	-4.118407799141215	-1.792408774489398	-0.41343721122223404	Cell_56	-0.6905811908323828	29min
54	-5.948835751103937	0.7116134794634612	-1.6141813647577177	-0.3585059978002685	0.005880218474012475	Cell_57	-0.5014014558248352	29min
55	-13.532418643315967	2.662282092960081	-3.384759366901999	2.578501309593579	0.2341119001974346	Cell_58	0.09905909462884394	29min
56	34.90976428521754	-3.7440655826363685	7.44744406170382	4.3494238074247455	13.960137811487423	Cell_59	1.6275374267080385	29min
57	36.01810873619164	-5.751149464744045	1.1641986341329895	0.5538500152767263	-2.3431359752495116	Cell_60	1.6110853693446447	29min
58	0.7425093482739097	-0.28602244727857135	-0.23469613421057528	-0.25814379948021715	-0.2873185242388221	Cell_61	-0.5980916522664149	29min
59	-29.29587420762188	3.535158203407124	-4.28458567061646	-1.7282304410628169	0.205472813119277	Cell_62	-1.7402149085572933	29min
60	11.134771082318416	2.2639845622424435	-0.8328319495054031	0.8459074531919767	-0.5087667416592658	Cell_63	0.28619572562620677	52min
61	23.182555056117536	5.783133648885457	-1.8974154571627797	0.2178709111586722	-0.3044144989450579	Cell_64	1.1769027628551034	52min
62	-1.6228182351599876	1.0048866205601903	1.1359903028209657	-0.03090457712894909	0.42888195465792944	Cell_65	-0.387602590823913	52min
63	-19.742394704467827	-5.606609745770011	1.3432613017759945	0.22410438765883528	-0.024341001046214616	Cell_66	-0.9533767525912922	52min
64	-5.49935282225637	-3.9621767047406986	1.6089174722078772	2.8740641887106886	0.18593761350550103	Cell_67	-0.37274754028256196	52min
65	-8.100794970410927	-0.12474370131796952	-0.7863978326325415	-3.174995428988742	0.19407588755915536	Cell_68	-0.2651728169871446	52min
